Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
,,,2022-07-26 14:41:48.057,-0.87029,-0.60251
,,,2022-07-26 14:41:48.557,-0.9205,-0.85356
,,,2022-07-26 14:41:49.057,-0.9205,-0.78661
,,,2022-07-26 14:41:49.556,-0.88703,-0.68619
,,,2022-07-26 14:41:50.057,-0.88703,-0.78661
,,,2022-07-26 14:41:50.558,-0.9205,-0.76987
,,,2022-07-26 14:41:51.056,-0.9205,-0.66946
,,,2022-07-26 14:41:51.557,-0.85356,-0.82008
,,,2022-07-26 14:41:52.058,-0.88703,-0.78661
,,,2022-07-26 14:41:52.557,-0.87029,-0.80335
,,,2022-07-26 14:41:53.058,-0.76987,-0.83682
,,,2022-07-26 14:41:53.557,-0.82008,-0.71967
,,,2022-07-26 14:41:54.056,-0.82008,-0.85356
,,,2022-07-26 14:41:54.556,-0.88703,-0.83682
,,,2022-07-26 14:41:55.055,-0.78661,-0.76987
,,,2022-07-26 14:41:55.555,-0.88703,-0.87029
,,,2022-07-26 14:41:56.056,-0.9205,-0.7364
,,,2022-07-26 14:41:56.555,-0.85356,-0.88703
,,,2022-07-26 14:41:57.055,-0.85356,-0.88703
,,,2022-07-26 14:41:57.555,-0.83682,-0.82008
,,,2022-07-26 14:41:58.057,-0.75314,-0.87029
,,,2022-07-26 14:41:58.557,-0.98745,-0.87029
,,,2022-07-26 14:41:59.057,-0.83682,-0.76987
,,,2022-07-26 14:41:59.557,-0.85356,-0.78661
,,,2022-07-26 14:42:00.057,-0.93724,-0.65272
,,,2022-07-26 14:42:00.556,-0.93724,-0.78661
,,,2022-07-26 14:42:01.057,-0.90377,-0.75314
,,,2022-07-26 14:42:01.557,-0.78661,-0.83682
,,,2022-07-26 14:42:02.057,-0.87029,-0.83682
,,,2022-07-26 14:42:02.556,-0.90377,-0.87029
,,,2022-07-26 14:42:03.056,-0.95397,-0.82008
,,,2022-07-26 14:42:03.556,-0.83682,-0.76987
,,,2022-07-26 14:42:04.058,-0.85356,-0.70293
,,,2022-07-26 14:42:04.557,-0.76987,-0.75314
,,,2022-07-26 14:42:05.057,-0.83682,-0.7364
,,,2022-07-26 14:42:05.557,-0.97071,-0.60251
,,,2022-07-26 14:42:06.056,-0.85356,-0.83682
,,,2022-07-26 14:42:06.556,-1.00418,-0.78661
,,,2022-07-26 14:42:07.057,-0.90377,-0.7364
,,,2022-07-26 14:42:07.558,-0.88703,-0.76987
,,,2022-07-26 14:42:08.057,-0.80335,-0.78661
,,,2022-07-26 14:42:08.558,-0.83682,-0.78661
,,,2022-07-26 14:42:09.056,-0.76987,-0.85356
,,,2022-07-26 14:42:09.556,-0.9205,-0.80335
,,,2022-07-26 14:42:10.055,-0.9205,-0.78661
,,,2022-07-26 14:42:10.555,-0.9205,-0.78661
,,,2022-07-26 14:42:11.055,-0.93724,-0.75314
,,,2022-07-26 14:42:11.557,-0.93724,-0.70293
,,,2022-07-26 14:42:12.057,-0.90377,-0.70293
,,,2022-07-26 14:42:12.558,-0.80335,-0.7364
,,,2022-07-26 14:42:13.057,-0.80335,-0.71967
,,,2022-07-26 14:42:13.558,-0.90377,-0.7364
,,,2022-07-26 14:42:14.057,-0.82008,-0.7364
,,,2022-07-26 14:42:14.556,-0.93724,-0.78661
,,,2022-07-26 14:42:15.056,-1.00418,-0.80335
,,,2022-07-26 14:42:15.556,-0.95397,-0.78661
,,,2022-07-26 14:42:16.056,-0.90377,-0.66946
,,,2022-07-26 14:42:16.558,-0.82008,-0.85356
,,,2022-07-26 14:42:17.057,-0.87029,-0.68619
,,,2022-07-26 14:42:17.559,-0.98745,-0.78661
,,,2022-07-26 14:42:18.057,-0.9205,-0.80335
,,,2022-07-26 14:42:18.556,-0.93724,-0.70293
,,,2022-07-26 14:42:19.056,-0.98745,-0.87029
,,,2022-07-26 14:42:19.556,-0.83682,-0.7364
,,,2022-07-26 14:42:20.056,-0.90377,-0.66946
,,,2022-07-26 14:42:20.556,-0.80335,-0.71967
,,,2022-07-26 14:42:21.057,-0.9205,-0.76987
,,,2022-07-26 14:42:21.557,-0.80335,-0.7364
,,,2022-07-26 14:42:22.057,-0.93724,-0.78661
,,,2022-07-26 14:42:22.557,-0.88703,-0.65272
,,,2022-07-26 14:42:23.058,-0.9205,-0.75314
,,,2022-07-26 14:42:23.556,-0.93724,-0.63598
,,,2022-07-26 14:42:24.058,-0.87029,-0.68619
,,,2022-07-26 14:42:24.558,-0.93724,-0.71967
,,,2022-07-26 14:42:25.056,-0.83682,-0.75314
,,,2022-07-26 14:42:25.556,-0.9205,-0.7364
,,,2022-07-26 14:42:26.056,-0.97071,-0.68619
,,,2022-07-26 14:42:26.556,-0.85356,-0.80335
,,,2022-07-26 14:42:27.056,-0.83682,-0.75314
,,,2022-07-26 14:42:27.555,-0.82008,-0.83682
,,,2022-07-26 14:42:28.056,-0.7364,-0.7364
,,,2022-07-26 14:42:28.557,-0.87029,-0.71967
,,,2022-07-26 14:42:29.057,-0.80335,-0.75314
,,,2022-07-26 14:42:29.557,-0.82008,-0.78661
,,,2022-07-26 14:42:30.057,-0.76987,-0.83682
,,,2022-07-26 14:42:30.557,-0.82008,-0.71967
,,,2022-07-26 14:42:31.057,-0.9205,-0.70293
,,,2022-07-26 14:42:31.556,-0.88703,-0.80335
,,,2022-07-26 14:42:32.057,-0.98745,-0.80335
,,,2022-07-26 14:42:32.557,-0.83682,-0.71967
,,,2022-07-26 14:42:33.057,-0.98745,-0.82008
,,,2022-07-26 14:42:33.557,-0.95397,-0.80335
,,,2022-07-26 14:42:34.057,-1.00418,-0.76987
,,,2022-07-26 14:42:34.557,-0.98745,-0.83682
,,,2022-07-26 14:42:35.057,-0.9205,-0.75314
,,,2022-07-26 14:42:35.557,-0.83682,-0.80335
,,,2022-07-26 14:42:36.056,-0.88703,-0.85356
,,,2022-07-26 14:42:36.557,-0.9205,-0.68619
,,,2022-07-26 14:42:37.057,-0.9205,-0.78661
,,,2022-07-26 14:42:37.558,-0.87029,-0.88703
,,,2022-07-26 14:42:38.056,-0.78661,-0.82008
,,,2022-07-26 14:42:38.557,-0.9205,-0.83682
,,,2022-07-26 14:42:39.056,-1.03766,-0.76987
,,,2022-07-26 14:42:39.557,-0.87029,-0.87029
,,,2022-07-26 14:42:40.058,-0.82008,-0.87029
,,,2022-07-26 14:42:40.556,-0.88703,-0.78661
,,,2022-07-26 14:42:41.056,-0.93724,-0.88703
,,,2022-07-26 14:42:41.557,-0.90377,-0.9205
,,,2022-07-26 14:42:42.057,-0.85356,-0.71967
,,,2022-07-26 14:42:42.557,-0.88703,-0.75314
,,,2022-07-26 14:42:43.058,-0.85356,-0.76987
,,,2022-07-26 14:42:43.557,-0.76987,-0.68619
,,,2022-07-26 14:42:44.056,-0.98745,-0.82008
,,,2022-07-26 14:42:44.557,-0.95397,-0.76987
,,,2022-07-26 14:42:45.057,-0.87029,-0.85356
,,,2022-07-26 14:42:45.557,-0.90377,-0.76987
,,,2022-07-26 14:42:46.056,-0.9205,-0.71967
,,,2022-07-26 14:42:46.557,-1.02092,-0.65272
,,,2022-07-26 14:42:47.058,-0.85356,-0.76987
,,,2022-07-26 14:42:47.557,-0.93724,-0.76987
,,,2022-07-26 14:42:48.057,-0.87029,-0.83682
,,,2022-07-26 14:42:48.556,-0.90377,-0.76987
,,,2022-07-26 14:42:49.057,-0.93724,-0.7364
,,,2022-07-26 14:42:49.557,-0.90377,-0.78661
,,,2022-07-26 14:42:50.057,-0.83682,-0.65272
,,,2022-07-26 14:42:50.557,-0.76987,-0.85356
,,,2022-07-26 14:42:51.056,-0.98745,-0.88703
,,,2022-07-26 14:42:51.557,-0.93724,-0.76987
,,,2022-07-26 14:42:52.057,-0.83682,-0.83682
,,,2022-07-26 14:42:52.557,-0.82008,-0.85356
,,,2022-07-26 14:42:53.057,-0.9205,-0.7364
,,,2022-07-26 14:42:53.556,-0.93724,-0.75314
,,,2022-07-26 14:42:54.057,-0.87029,-0.83682
,,,2022-07-26 14:42:54.556,-0.85356,-0.85356
,,,2022-07-26 14:42:55.058,-0.88703,-0.78661
,,,2022-07-26 14:42:55.558,-0.87029,-0.82008
,,,2022-07-26 14:42:56.056,-0.93724,-0.75314
,,,2022-07-26 14:42:56.558,-0.93724,-0.76987
,,,2022-07-26 14:42:57.057,-0.9205,-0.98745
,,,2022-07-26 14:42:57.556,-0.9205,-0.85356
,,,2022-07-26 14:42:58.056,-0.85356,-0.93724
,,,2022-07-26 14:42:58.556,-0.80335,-0.76987
,,,2022-07-26 14:42:59.057,-0.78661,-0.78661
,,,2022-07-26 14:42:59.557,-0.9205,-0.76987
,,,2022-07-26 14:43:00.057,-0.76987,-0.82008
,,,2022-07-26 14:43:00.557,-0.90377,-0.78661
,,,2022-07-26 14:43:01.056,-0.88703,-0.75314
,,,2022-07-26 14:43:01.557,-0.88703,-0.78661
,,,2022-07-26 14:43:02.057,-0.95397,-0.85356
,,,2022-07-26 14:43:02.558,-0.76987,-0.78661
,,,2022-07-26 14:43:03.056,-0.88703,-0.71967
,,,2022-07-26 14:43:03.557,-0.82008,-0.80335
,,,2022-07-26 14:43:04.057,-0.97071,-0.83682
,,,2022-07-26 14:43:04.557,-0.87029,-0.75314
,,,2022-07-26 14:43:05.058,-0.88703,-0.87029
,,,2022-07-26 14:43:05.557,-0.80335,-0.76987
,,,2022-07-26 14:43:06.057,-0.83682,-0.71967
,,,2022-07-26 14:43:06.556,-0.9205,-0.83682
,,,2022-07-26 14:43:07.056,-0.85356,-0.76987
,,,2022-07-26 14:43:07.557,-0.7364,-0.78661
,,,2022-07-26 14:43:08.057,-0.9205,-0.85356
,,,2022-07-26 14:43:08.557,-1.03766,-0.75314
,,,2022-07-26 14:43:09.056,-0.88703,-0.7364
,,,2022-07-26 14:43:09.556,-0.97071,-0.71967
,,,2022-07-26 14:43:10.057,-0.93724,-0.85356
,,,2022-07-26 14:43:10.557,-0.95397,-0.71967
,,,2022-07-26 14:43:11.057,-0.80335,-0.85356
,,,2022-07-26 14:43:11.557,-0.85356,-0.82008
,,,2022-07-26 14:43:12.057,-0.82008,-0.68619
,,,2022-07-26 14:43:12.557,-0.80335,-0.78661
,,,2022-07-26 14:43:13.056,-0.78661,-0.83682
,,,2022-07-26 14:43:13.558,-0.9205,-0.93724
,,,2022-07-26 14:43:14.057,-0.76987,-0.83682
,,,2022-07-26 14:43:14.556,-0.85356,-0.78661
,,,2022-07-26 14:43:15.056,-0.76987,-0.78661
,,,2022-07-26 14:43:15.556,-0.93724,-0.87029
,,,2022-07-26 14:43:16.057,-0.85356,-0.71967
,,,2022-07-26 14:43:16.558,-0.87029,-0.85356
,,,2022-07-26 14:43:17.056,-0.87029,-0.75314
,,,2022-07-26 14:43:17.557,-0.88703,-0.85356
,,,2022-07-26 14:43:18.057,-0.95397,-0.76987
,,,2022-07-26 14:43:18.558,-0.83682,-0.80335
,,,2022-07-26 14:43:19.057,-0.90377,-0.71967
,,,2022-07-26 14:43:19.558,-1.00418,-0.76987
,,,2022-07-26 14:43:20.057,-0.9205,-0.70293
,,,2022-07-26 14:43:20.557,-0.85356,-0.76987
,,,2022-07-26 14:43:21.056,-0.93724,-0.78661
,,,2022-07-26 14:43:21.557,-1.00418,-0.75314
,,,2022-07-26 14:43:22.057,-1.08787,-0.68619
,,,2022-07-26 14:43:22.556,-0.87029,-0.76987
,,,2022-07-26 14:43:23.056,-0.90377,-0.70293
,,,2022-07-26 14:43:23.557,-0.9205,-0.78661
,,,2022-07-26 14:43:24.058,-0.87029,-0.7364
,,,2022-07-26 14:43:24.557,-0.85356,-0.76987
,,,2022-07-26 14:43:25.058,-0.87029,-0.78661
,,,2022-07-26 14:43:25.557,-0.98745,-0.80335
,,,2022-07-26 14:43:26.057,-0.83682,-0.87029
,,,2022-07-26 14:43:26.557,-0.82008,-0.71967
,,,2022-07-26 14:43:27.057,-0.95397,-0.76987
,,,2022-07-26 14:43:27.556,-0.87029,-0.75314
,,,2022-07-26 14:43:28.056,-0.83682,-0.76987
,,,2022-07-26 14:43:28.556,-0.9205,-0.7364
,,,2022-07-26 14:43:29.056,-0.87029,-0.70293
,,,2022-07-26 14:43:29.556,-0.80335,-0.76987
,,,2022-07-26 14:43:30.057,-0.76987,-0.80335
,,,2022-07-26 14:43:30.558,-0.9205,-0.7364
,,,2022-07-26 14:43:31.055,-0.9205,-0.87029
,,,2022-07-26 14:43:31.557,-0.88703,-0.83682
,,,2022-07-26 14:43:32.057,-0.88703,-0.82008
,,,2022-07-26 14:43:32.558,-0.87029,-0.87029
,,,2022-07-26 14:43:33.056,-0.88703,-0.80335
,,,2022-07-26 14:43:33.556,-0.90377,-0.71967
,,,2022-07-26 14:43:34.057,-0.97071,-0.76987
,,,2022-07-26 14:43:34.557,-0.83682,-0.68619
,,,2022-07-26 14:43:35.057,-0.87029,-0.80335
,,,2022-07-26 14:43:35.557,-0.88703,-0.65272
,,,2022-07-26 14:43:36.057,-0.87029,-0.83682
,,,2022-07-26 14:43:36.557,-0.76987,-0.71967
,,,2022-07-26 14:43:37.057,-0.95397,-0.80335
,,,2022-07-26 14:43:37.556,-0.95397,-0.76987
,,,2022-07-26 14:43:38.057,-0.87029,-0.70293
,,,2022-07-26 14:43:38.556,-0.87029,-0.68619
,,,2022-07-26 14:43:39.056,-0.85356,-0.75314
,,,2022-07-26 14:43:39.557,-0.80335,-0.83682
,,,2022-07-26 14:43:40.057,-0.85356,-0.90377
,,,2022-07-26 14:43:40.557,-0.83682,-0.88703
,,,2022-07-26 14:43:41.059,-0.9205,-0.78661
,,,2022-07-26 14:43:41.557,-1.05439,-0.87029
,,,2022-07-26 14:43:42.056,-0.80335,-0.85356
,,,2022-07-26 14:43:42.557,-0.9205,-0.75314
,,,2022-07-26 14:43:43.058,-1.00418,-0.76987
,,,2022-07-26 14:43:43.556,-1.00418,-0.75314
,,,2022-07-26 14:43:44.055,-0.93724,-0.80335
,,,2022-07-26 14:43:44.555,-0.98745,-0.68619
,,,2022-07-26 14:43:45.055,-0.78661,-0.75314
,,,2022-07-26 14:43:45.555,-0.76987,-0.75314
,,,2022-07-26 14:43:46.054,-0.90377,-0.85356
,,,2022-07-26 14:43:46.555,-0.80335,-0.75314
,,,2022-07-26 14:43:47.056,-0.80335,-0.71967
,,,2022-07-26 14:43:47.556,-0.87029,-0.88703
,,,2022-07-26 14:43:48.056,-0.9205,-0.78661
,,,2022-07-26 14:43:48.557,-0.88703,-0.83682
,,,2022-07-26 14:43:49.058,-1.00418,-0.71967
,,,2022-07-26 14:43:49.557,-0.85356,-0.76987
,,,2022-07-26 14:43:50.057,-0.82008,-0.97071
,,,2022-07-26 14:43:50.556,-0.82008,-0.71967
,,,2022-07-26 14:43:51.056,-1.03766,-0.78661
,,,2022-07-26 14:43:51.556,-0.85356,-0.83682
,,,2022-07-26 14:43:52.056,-0.87029,-0.82008
,,,2022-07-26 14:43:52.557,-0.98745,-0.88703
,,,2022-07-26 14:43:53.057,-0.9205,-0.82008
,,,2022-07-26 14:43:53.557,-0.70293,-0.78661
,,,2022-07-26 14:43:54.057,-0.88703,-0.80335
,,,2022-07-26 14:43:54.558,-0.95397,-0.9205
,,,2022-07-26 14:43:55.057,-0.85356,-0.7364
,,,2022-07-26 14:43:55.556,-0.85356,-0.76987
,,,2022-07-26 14:43:56.057,-0.90377,-0.70293
,,,2022-07-26 14:43:56.557,-0.85356,-0.71967
,,,2022-07-26 14:43:57.056,-1.02092,-0.80335
,,,2022-07-26 14:43:57.556,-1.08787,-0.71967
,,,2022-07-26 14:43:58.056,-0.87029,-0.83682
,,,2022-07-26 14:43:58.556,-0.83682,-0.80335
,,,2022-07-26 14:43:59.056,-0.95397,-0.85356
,,,2022-07-26 14:43:59.556,-0.87029,-0.68619
,,,2022-07-26 14:44:00.056,-0.98745,-0.88703
,,,2022-07-26 14:44:00.556,-0.9205,-0.75314
,,,2022-07-26 14:44:01.057,-0.95397,-0.71967
,,,2022-07-26 14:44:01.557,-1.00418,-0.58577
,,,2022-07-26 14:44:02.057,-0.87029,-0.76987
,,,2022-07-26 14:44:02.557,-0.76987,-0.78661
,,,2022-07-26 14:44:03.058,-0.78661,-0.7364
,,,2022-07-26 14:44:03.558,-0.93724,-0.7364
,,,2022-07-26 14:44:04.057,-0.90377,-0.7364
,,,2022-07-26 14:44:04.558,-0.82008,-0.82008
,,,2022-07-26 14:44:05.057,-0.7364,-0.7364
,,,2022-07-26 14:44:05.556,-1.02092,-0.7364
,,,2022-07-26 14:44:06.056,-0.95397,-0.87029
,,,2022-07-26 14:44:06.556,-0.97071,-0.76987
,,,2022-07-26 14:44:07.056,-0.9205,-0.85356
,,,2022-07-26 14:44:07.556,-0.90377,-0.78661
,,,2022-07-26 14:44:08.057,-0.88703,-0.83682
,,,2022-07-26 14:44:08.558,-0.82008,-0.7364
,,,2022-07-26 14:44:09.057,-0.87029,-0.7364
,,,2022-07-26 14:44:09.557,-0.82008,-0.78661
,,,2022-07-26 14:44:10.057,-0.75314,-0.71967
,,,2022-07-26 14:44:10.558,-0.85356,-0.70293
,,,2022-07-26 14:44:11.057,-1.02092,-0.75314
,,,2022-07-26 14:44:11.558,-0.76987,-0.68619
,,,2022-07-26 14:44:12.058,-0.78661,-0.76987
,,,2022-07-26 14:44:12.557,-0.85356,-0.75314
,,,2022-07-26 14:44:13.057,-0.88703,-0.70293
,,,2022-07-26 14:44:13.557,-0.95397,-0.83682
,,,2022-07-26 14:44:14.057,-0.80335,-0.87029
,,,2022-07-26 14:44:14.555,-0.9205,-0.75314
,,,2022-07-26 14:44:15.056,-0.88703,-0.82008
,,,2022-07-26 14:44:15.556,-0.93724,-0.82008
,,,2022-07-26 14:44:16.056,-0.87029,-0.82008
,,,2022-07-26 14:44:16.557,-0.85356,-0.71967
,,,2022-07-26 14:44:17.058,-0.71967,-0.82008
,,,2022-07-26 14:44:17.557,-0.80335,-0.90377
,,,2022-07-26 14:44:18.058,-0.83682,-0.76987
,,,2022-07-26 14:44:18.558,-0.80335,-0.7364
,,,2022-07-26 14:44:19.057,-0.85356,-0.78661
,,,2022-07-26 14:44:19.557,-0.85356,-0.76987
,,,2022-07-26 14:44:20.057,-0.9205,-0.71967
,,,2022-07-26 14:44:20.557,-0.95397,-0.82008
,,,2022-07-26 14:44:21.057,-0.68619,-0.60251
,,,2022-07-26 14:44:21.558,-0.98745,-0.68619
,,,2022-07-26 14:44:22.057,-0.88703,-0.70293
,,,2022-07-26 14:44:22.556,-0.90377,-0.80335
,,,2022-07-26 14:44:23.058,-0.75314,-0.63598
,,,2022-07-26 14:44:23.556,-0.95397,-0.90377
,,,2022-07-26 14:44:24.057,-0.85356,-0.71967
,,,2022-07-26 14:44:24.556,-1.02092,-0.68619
,,,2022-07-26 14:44:25.057,-0.78661,-0.80335
,,,2022-07-26 14:44:25.557,-0.83682,-0.71967
,,,2022-07-26 14:44:26.057,-0.83682,-0.80335
,,,2022-07-26 14:44:26.556,-0.9205,-0.71967
,,,2022-07-26 14:44:27.057,-0.71967,-0.78661
,,,2022-07-26 14:44:27.558,-0.83682,-0.71967
,,,2022-07-26 14:44:28.057,-0.95397,-0.82008
