Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
,,,2022-07-26 14:00:58.403,-1.22176,-0.70293
,,,2022-07-26 14:00:58.904,-1.13808,-0.68619
,,,2022-07-26 14:00:59.402,-1.25523,-0.75314
,,,2022-07-26 14:00:59.902,-1.43933,-0.80335
,,,2022-07-26 14:01:00.403,-1.15481,-0.76987
,,,2022-07-26 14:01:00.902,-1.23849,-0.68619
,,,2022-07-26 14:01:01.402,-1.17155,-0.71967
,,,2022-07-26 14:01:01.902,-1.37238,-0.71967
,,,2022-07-26 14:01:02.402,-1.30544,-0.71967
,,,2022-07-26 14:01:02.903,-1.22176,-0.83682
,,,2022-07-26 14:01:03.402,-1.15481,-0.68619
,,,2022-07-26 14:01:03.903,-1.30544,-0.68619
,,,2022-07-26 14:01:04.403,-1.17155,-0.80335
,,,2022-07-26 14:01:04.903,-1.23849,-0.7364
,,,2022-07-26 14:01:05.403,-1.25523,-0.71967
,,,2022-07-26 14:01:05.903,-1.25523,-0.63598
,,,2022-07-26 14:01:06.403,-1.23849,-0.88703
,,,2022-07-26 14:01:06.903,-1.33891,-0.70293
,,,2022-07-26 14:01:07.402,-1.15481,-0.76987
,,,2022-07-26 14:01:07.903,-1.22176,-0.68619
,,,2022-07-26 14:01:08.404,-1.13808,-0.7364
,,,2022-07-26 14:01:08.903,-1.15481,-0.75314
,,,2022-07-26 14:01:09.403,-1.22176,-0.87029
,,,2022-07-26 14:01:09.902,-1.35565,-0.70293
,,,2022-07-26 14:01:10.402,-1.33891,-0.76987
,,,2022-07-26 14:01:10.902,-1.15481,-0.63598
,,,2022-07-26 14:01:11.403,-1.25523,-0.76987
,,,2022-07-26 14:01:11.903,-1.18828,-0.76987
,,,2022-07-26 14:01:12.404,-1.22176,-0.76987
,,,2022-07-26 14:01:12.902,-1.27197,-0.7364
,,,2022-07-26 14:01:13.403,-1.30544,-0.71967
,,,2022-07-26 14:01:13.903,-1.2887,-0.70293
,,,2022-07-26 14:01:14.404,-1.20502,-0.78661
,,,2022-07-26 14:01:14.903,-1.25523,-0.65272
,,,2022-07-26 14:01:15.403,-1.18828,-0.78661
,,,2022-07-26 14:01:15.902,-1.13808,-0.78661
,,,2022-07-26 14:01:16.403,-1.22176,-0.65272
,,,2022-07-26 14:01:16.902,-1.25523,-0.66946
,,,2022-07-26 14:01:17.402,-1.27197,-0.66946
,,,2022-07-26 14:01:17.903,-1.27197,-0.75314
,,,2022-07-26 14:01:18.403,-1.15481,-0.66946
,,,2022-07-26 14:01:18.902,-1.30544,-0.66946
,,,2022-07-26 14:01:19.402,-1.22176,-0.66946
,,,2022-07-26 14:01:19.902,-1.07113,-0.71967
,,,2022-07-26 14:01:20.402,-1.38912,-0.66946
,,,2022-07-26 14:01:20.903,-1.15481,-0.80335
,,,2022-07-26 14:01:21.404,-1.32218,-0.71967
,,,2022-07-26 14:01:21.903,-1.18828,-0.76987
,,,2022-07-26 14:01:22.403,-1.25523,-0.80335
,,,2022-07-26 14:01:22.903,-1.27197,-0.68619
,,,2022-07-26 14:01:23.403,-1.25523,-0.83682
,,,2022-07-26 14:01:23.903,-1.27197,-0.76987
,,,2022-07-26 14:01:24.405,-1.20502,-0.66946
,,,2022-07-26 14:01:24.905,-1.2887,-0.66946
,,,2022-07-26 14:01:25.403,-1.25523,-0.75314
,,,2022-07-26 14:01:25.902,-1.08787,-0.75314
,,,2022-07-26 14:01:26.401,-1.32218,-0.70293
,,,2022-07-26 14:01:26.902,-1.25523,-0.66946
,,,2022-07-26 14:01:27.402,-1.22176,-0.7364
,,,2022-07-26 14:01:27.903,-1.22176,-0.78661
,,,2022-07-26 14:01:28.403,-1.32218,-0.76987
,,,2022-07-26 14:01:28.903,-1.15481,-0.7364
,,,2022-07-26 14:01:29.404,-1.20502,-0.87029
,,,2022-07-26 14:01:29.903,-1.15481,-0.71967
,,,2022-07-26 14:01:30.404,-1.1046,-0.75314
,,,2022-07-26 14:01:30.902,-1.30544,-0.76987
,,,2022-07-26 14:01:31.403,-1.30544,-0.78661
,,,2022-07-26 14:01:31.904,-1.18828,-0.68619
,,,2022-07-26 14:01:32.403,-1.23849,-0.76987
,,,2022-07-26 14:01:32.902,-1.15481,-0.71967
,,,2022-07-26 14:01:33.403,-1.22176,-0.82008
,,,2022-07-26 14:01:33.902,-1.22176,-0.71967
,,,2022-07-26 14:01:34.402,-1.18828,-0.80335
,,,2022-07-26 14:01:34.903,-1.1046,-0.65272
,,,2022-07-26 14:01:35.403,-1.27197,-0.75314
,,,2022-07-26 14:01:35.903,-1.23849,-0.75314
,,,2022-07-26 14:01:36.403,-1.23849,-0.75314
,,,2022-07-26 14:01:36.903,-1.12134,-0.66946
,,,2022-07-26 14:01:37.403,-1.30544,-0.66946
,,,2022-07-26 14:01:37.903,-1.22176,-0.66946
,,,2022-07-26 14:01:38.404,-1.2887,-0.75314
,,,2022-07-26 14:01:38.905,-1.13808,-0.83682
,,,2022-07-26 14:01:39.405,-1.25523,-0.75314
,,,2022-07-26 14:01:39.903,-1.30544,-0.80335
,,,2022-07-26 14:01:40.404,-1.32218,-0.80335
,,,2022-07-26 14:01:40.903,-1.35565,-0.71967
,,,2022-07-26 14:01:41.403,-1.25523,-0.66946
,,,2022-07-26 14:01:41.903,-1.30544,-0.7364
,,,2022-07-26 14:01:42.404,-1.37238,-0.78661
,,,2022-07-26 14:01:42.903,-1.37238,-0.75314
,,,2022-07-26 14:01:43.402,-1.27197,-0.80335
,,,2022-07-26 14:01:43.903,-1.32218,-0.70293
,,,2022-07-26 14:01:44.403,-1.35565,-0.66946
,,,2022-07-26 14:01:44.903,-1.27197,-0.68619
,,,2022-07-26 14:01:45.404,-1.18828,-0.75314
,,,2022-07-26 14:01:45.907,-1.37238,-0.66946
,,,2022-07-26 14:01:46.404,-1.25523,-0.70293
,,,2022-07-26 14:01:46.905,-1.35565,-0.75314
,,,2022-07-26 14:01:47.404,-1.2887,-0.71967
,,,2022-07-26 14:01:47.904,-1.35565,-0.82008
,,,2022-07-26 14:01:48.402,-1.18828,-0.70293
,,,2022-07-26 14:01:48.903,-1.23849,-0.66946
,,,2022-07-26 14:01:49.403,-1.18828,-0.7364
,,,2022-07-26 14:01:49.903,-1.2887,-0.75314
,,,2022-07-26 14:01:50.403,-1.22176,-0.75314
,,,2022-07-26 14:01:50.902,-1.38912,-0.90377
,,,2022-07-26 14:01:51.402,-1.43933,-0.80335
,,,2022-07-26 14:01:51.904,-1.43933,-0.78661
,,,2022-07-26 14:01:52.403,-1.18828,-0.75314
,,,2022-07-26 14:01:52.904,-1.42259,-0.68619
,,,2022-07-26 14:01:53.403,-1.35565,-0.82008
,,,2022-07-26 14:01:53.904,-1.23849,-0.7364
,,,2022-07-26 14:01:54.403,-1.32218,-0.71967
,,,2022-07-26 14:01:54.903,-1.30544,-0.82008
,,,2022-07-26 14:01:55.404,-1.32218,-0.7364
,,,2022-07-26 14:01:55.903,-1.13808,-0.82008
,,,2022-07-26 14:01:56.404,-1.17155,-0.66946
,,,2022-07-26 14:01:56.903,-1.2887,-0.68619
,,,2022-07-26 14:01:57.403,-1.22176,-0.71967
,,,2022-07-26 14:01:57.902,-1.25523,-0.70293
,,,2022-07-26 14:01:58.403,-1.2887,-0.68619
,,,2022-07-26 14:01:58.902,-1.25523,-0.61925
,,,2022-07-26 14:01:59.404,-1.25523,-0.76987
,,,2022-07-26 14:01:59.903,-1.13808,-0.75314
,,,2022-07-26 14:02:00.403,-1.22176,-0.71967
,,,2022-07-26 14:02:00.904,-1.38912,-0.70293
,,,2022-07-26 14:02:01.403,-1.27197,-0.80335
,,,2022-07-26 14:02:01.903,-1.2887,-0.83682
,,,2022-07-26 14:02:02.404,-1.18828,-0.61925
,,,2022-07-26 14:02:02.904,-1.32218,-0.71967
,,,2022-07-26 14:02:03.403,-1.15481,-0.75314
,,,2022-07-26 14:02:03.904,-1.18828,-0.82008
,,,2022-07-26 14:02:04.403,-1.22176,-0.7364
,,,2022-07-26 14:02:04.903,-1.18828,-0.85356
,,,2022-07-26 14:02:05.404,-1.33891,-0.71967
,,,2022-07-26 14:02:05.903,-1.20502,-0.71967
,,,2022-07-26 14:02:06.401,-1.22176,-0.7364
,,,2022-07-26 14:02:06.902,-1.23849,-0.71967
,,,2022-07-26 14:02:07.401,-1.40586,-0.76987
,,,2022-07-26 14:02:07.902,-1.27197,-0.63598
,,,2022-07-26 14:02:08.402,-1.18828,-0.76987
,,,2022-07-26 14:02:08.904,-1.25523,-0.70293
,,,2022-07-26 14:02:09.403,-1.12134,-0.83682
,,,2022-07-26 14:02:09.904,-1.2887,-0.68619
,,,2022-07-26 14:02:10.403,-1.15481,-0.61925
,,,2022-07-26 14:02:10.902,-1.25523,-0.7364
,,,2022-07-26 14:02:11.403,-1.32218,-0.7364
,,,2022-07-26 14:02:11.904,-1.1046,-0.83682
,,,2022-07-26 14:02:12.404,-1.27197,-0.70293
,,,2022-07-26 14:02:12.904,-1.33891,-0.70293
,,,2022-07-26 14:02:13.402,-1.27197,-0.78661
,,,2022-07-26 14:02:13.903,-1.25523,-0.71967
,,,2022-07-26 14:02:14.404,-1.22176,-0.75314
,,,2022-07-26 14:02:14.902,-1.32218,-0.61925
,,,2022-07-26 14:02:15.403,-1.18828,-0.65272
,,,2022-07-26 14:02:15.905,-1.17155,-0.66946
,,,2022-07-26 14:02:16.404,-1.15481,-0.71967
,,,2022-07-26 14:02:16.903,-1.18828,-0.70293
,,,2022-07-26 14:02:17.404,-1.15481,-0.70293
,,,2022-07-26 14:02:17.903,-1.23849,-0.82008
,,,2022-07-26 14:02:18.404,-1.15481,-0.80335
,,,2022-07-26 14:02:18.903,-1.18828,-0.63598
,,,2022-07-26 14:02:19.403,-1.23849,-0.70293
,,,2022-07-26 14:02:19.903,-1.37238,-0.71967
,,,2022-07-26 14:02:20.405,-1.32218,-0.65272
,,,2022-07-26 14:02:20.903,-1.32218,-0.78661
,,,2022-07-26 14:02:21.402,-1.2887,-0.70293
,,,2022-07-26 14:02:21.903,-1.30544,-0.65272
,,,2022-07-26 14:02:22.403,-1.27197,-0.80335
,,,2022-07-26 14:02:22.904,-1.22176,-0.65272
,,,2022-07-26 14:02:23.403,-1.22176,-0.68619
,,,2022-07-26 14:02:23.904,-1.20502,-0.88703
,,,2022-07-26 14:02:24.404,-1.25523,-0.66946
,,,2022-07-26 14:02:24.904,-1.25523,-0.76987
,,,2022-07-26 14:02:25.406,-1.2887,-0.68619
,,,2022-07-26 14:02:25.904,-1.2887,-0.82008
,,,2022-07-26 14:02:26.404,-1.33891,-0.78661
,,,2022-07-26 14:02:26.906,-1.22176,-0.76987
,,,2022-07-26 14:02:27.406,-1.20502,-0.66946
,,,2022-07-26 14:02:27.903,-1.35565,-0.68619
,,,2022-07-26 14:02:28.402,-1.13808,-0.65272
,,,2022-07-26 14:02:28.903,-1.30544,-0.68619
,,,2022-07-26 14:02:29.403,-1.30544,-0.70293
,,,2022-07-26 14:02:29.904,-1.22176,-0.66946
,,,2022-07-26 14:02:30.404,-1.40586,-0.75314
,,,2022-07-26 14:02:30.903,-1.2887,-0.68619
,,,2022-07-26 14:02:31.404,-1.23849,-0.56904
,,,2022-07-26 14:02:31.903,-1.27197,-0.80335
,,,2022-07-26 14:02:32.404,-1.35565,-0.75314
,,,2022-07-26 14:02:32.903,-1.12134,-0.75314
,,,2022-07-26 14:02:33.404,-1.30544,-0.71967
,,,2022-07-26 14:02:33.905,-1.22176,-0.68619
,,,2022-07-26 14:02:34.403,-1.13808,-0.78661
,,,2022-07-26 14:02:34.903,-1.2887,-0.70293
,,,2022-07-26 14:02:35.403,-1.18828,-0.68619
,,,2022-07-26 14:02:35.903,-1.40586,-0.75314
,,,2022-07-26 14:02:36.403,-1.23849,-0.71967
,,,2022-07-26 14:02:36.904,-1.35565,-0.68619
,,,2022-07-26 14:02:37.404,-1.20502,-0.76987
,,,2022-07-26 14:02:37.903,-1.30544,-0.66946
,,,2022-07-26 14:02:38.403,-1.30544,-0.63598
,,,2022-07-26 14:02:38.903,-1.22176,-0.7364
,,,2022-07-26 14:02:39.405,-1.23849,-0.68619
,,,2022-07-26 14:02:39.903,-1.45607,-0.76987
,,,2022-07-26 14:02:40.403,-1.17155,-0.70293
,,,2022-07-26 14:02:40.905,-1.27197,-0.66946
,,,2022-07-26 14:02:41.405,-1.25523,-0.70293
,,,2022-07-26 14:02:41.905,-1.25523,-0.7364
,,,2022-07-26 14:02:42.404,-1.38912,-0.61925
,,,2022-07-26 14:02:42.903,-1.12134,-0.58577
,,,2022-07-26 14:02:43.403,-1.2887,-0.71967
,,,2022-07-26 14:02:43.903,-1.33891,-0.82008
,,,2022-07-26 14:02:44.403,-1.25523,-0.68619
,,,2022-07-26 14:02:44.903,-1.25523,-0.66946
,,,2022-07-26 14:02:45.403,-1.27197,-0.88703
,,,2022-07-26 14:02:45.904,-1.42259,-0.7364
,,,2022-07-26 14:02:46.402,-1.17155,-0.68619
,,,2022-07-26 14:02:46.902,-1.20502,-0.82008
,,,2022-07-26 14:02:47.403,-1.35565,-0.88703
,,,2022-07-26 14:02:47.904,-1.2887,-0.7364
,,,2022-07-26 14:02:48.404,-1.27197,-0.70293
,,,2022-07-26 14:02:48.903,-1.2887,-0.82008
,,,2022-07-26 14:02:49.405,-1.23849,-0.80335
,,,2022-07-26 14:02:49.903,-1.25523,-0.65272
,,,2022-07-26 14:02:50.406,-1.23849,-0.66946
,,,2022-07-26 14:02:50.904,-1.18828,-0.7364
,,,2022-07-26 14:02:51.403,-1.43933,-0.66946
,,,2022-07-26 14:02:51.902,-1.1046,-0.76987
,,,2022-07-26 14:02:52.403,-1.18828,-0.70293
,,,2022-07-26 14:02:52.903,-1.22176,-0.68619
,,,2022-07-26 14:02:53.403,-1.20502,-0.82008
,,,2022-07-26 14:02:53.903,-1.2887,-0.71967
,,,2022-07-26 14:02:54.403,-1.38912,-0.71967
,,,2022-07-26 14:02:54.902,-1.22176,-0.82008
,,,2022-07-26 14:02:55.403,-1.25523,-0.7364
,,,2022-07-26 14:02:55.904,-1.20502,-0.75314
,,,2022-07-26 14:02:56.403,-1.22176,-0.66946
,,,2022-07-26 14:02:56.905,-1.37238,-0.82008
,,,2022-07-26 14:02:57.404,-1.1046,-0.75314
,,,2022-07-26 14:02:57.907,-1.22176,-0.80335
,,,2022-07-26 14:02:58.403,-1.30544,-0.70293
,,,2022-07-26 14:02:58.903,-1.30544,-0.71967
,,,2022-07-26 14:02:59.402,-1.32218,-0.7364
,,,2022-07-26 14:02:59.903,-1.25523,-0.85356
,,,2022-07-26 14:03:00.404,-1.22176,-0.68619
,,,2022-07-26 14:03:00.903,-1.27197,-0.80335
,,,2022-07-26 14:03:01.404,-1.43933,-0.71967
,,,2022-07-26 14:03:01.904,-1.27197,-0.70293
,,,2022-07-26 14:03:02.403,-1.2887,-0.7364
,,,2022-07-26 14:03:02.903,-1.27197,-0.78661
,,,2022-07-26 14:03:03.403,-1.1046,-0.70293
,,,2022-07-26 14:03:03.904,-1.32218,-0.7364
,,,2022-07-26 14:03:04.404,-1.27197,-0.75314
,,,2022-07-26 14:03:04.904,-1.38912,-0.63598
,,,2022-07-26 14:03:05.405,-1.22176,-0.71967
,,,2022-07-26 14:03:05.903,-1.25523,-0.70293
,,,2022-07-26 14:03:06.402,-1.35565,-0.7364
,,,2022-07-26 14:03:06.903,-1.37238,-0.76987
,,,2022-07-26 14:03:07.403,-1.20502,-0.7364
,,,2022-07-26 14:03:07.903,-1.15481,-0.71967
,,,2022-07-26 14:03:08.404,-1.23849,-0.7364
,,,2022-07-26 14:03:08.902,-1.20502,-0.7364
,,,2022-07-26 14:03:09.402,-1.25523,-0.70293
,,,2022-07-26 14:03:09.902,-1.33891,-0.76987
,,,2022-07-26 14:03:10.403,-1.15481,-0.68619
,,,2022-07-26 14:03:10.904,-1.30544,-0.71967
,,,2022-07-26 14:03:11.404,-1.27197,-0.76987
,,,2022-07-26 14:03:11.905,-1.13808,-0.83682
,,,2022-07-26 14:03:12.404,-1.23849,-0.71967
,,,2022-07-26 14:03:12.903,-1.20502,-0.75314
,,,2022-07-26 14:03:13.403,-1.33891,-0.71967
,,,2022-07-26 14:03:13.903,-1.27197,-0.76987
,,,2022-07-26 14:03:14.404,-1.27197,-0.80335
,,,2022-07-26 14:03:14.904,-1.18828,-0.71967
,,,2022-07-26 14:03:15.404,-1.38912,-0.68619
,,,2022-07-26 14:03:15.903,-1.13808,-0.7364
,,,2022-07-26 14:03:16.403,-1.33891,-0.78661
,,,2022-07-26 14:03:16.903,-1.2887,-0.80335
,,,2022-07-26 14:03:17.404,-1.22176,-0.76987
,,,2022-07-26 14:03:17.903,-1.20502,-0.71967
,,,2022-07-26 14:03:18.403,-1.20502,-0.71967
,,,2022-07-26 14:03:18.904,-1.23849,-0.71967
,,,2022-07-26 14:03:19.404,-1.27197,-0.83682
,,,2022-07-26 14:03:19.907,-1.38912,-0.66946
,,,2022-07-26 14:03:20.408,-1.30544,-0.7364
,,,2022-07-26 14:03:20.906,-1.38912,-0.68619
,,,2022-07-26 14:03:21.403,-1.25523,-0.78661
,,,2022-07-26 14:03:21.902,-1.30544,-0.83682
,,,2022-07-26 14:03:22.402,-1.27197,-0.66946
,,,2022-07-26 14:03:22.902,-1.42259,-0.70293
,,,2022-07-26 14:03:23.402,-1.25523,-0.78661
,,,2022-07-26 14:03:23.904,-1.27197,-0.82008
,,,2022-07-26 14:03:24.404,-1.20502,-0.7364
,,,2022-07-26 14:03:24.902,-1.25523,-0.70293
,,,2022-07-26 14:03:25.402,-1.35565,-0.76987
,,,2022-07-26 14:03:25.903,-1.40586,-0.7364
,,,2022-07-26 14:03:26.403,-1.2887,-0.76987
,,,2022-07-26 14:03:26.903,-1.20502,-0.70293
,,,2022-07-26 14:03:27.404,-1.20502,-0.7364
,,,2022-07-26 14:03:27.905,-1.13808,-0.63598
,,,2022-07-26 14:03:28.406,-1.38912,-0.80335
,,,2022-07-26 14:03:28.903,-1.23849,-0.71967
,,,2022-07-26 14:03:29.404,-1.33891,-0.82008
,,,2022-07-26 14:03:29.904,-1.42259,-0.76987
,,,2022-07-26 14:03:30.403,-1.30544,-0.70293
,,,2022-07-26 14:03:30.903,-1.22176,-0.71967
,,,2022-07-26 14:03:31.403,-1.22176,-0.66946
,,,2022-07-26 14:03:31.904,-1.22176,-0.75314
,,,2022-07-26 14:03:32.404,-1.20502,-0.63598
,,,2022-07-26 14:03:32.903,-1.13808,-0.68619
,,,2022-07-26 14:03:33.403,-1.20502,-0.63598
,,,2022-07-26 14:03:33.904,-1.07113,-0.66946
,,,2022-07-26 14:03:34.403,-1.23849,-0.78661
,,,2022-07-26 14:03:34.902,-1.33891,-0.85356
,,,2022-07-26 14:03:35.404,-1.30544,-0.71967
,,,2022-07-26 14:03:35.905,-1.2887,-0.7364
,,,2022-07-26 14:03:36.406,-1.23849,-0.71967
,,,2022-07-26 14:03:36.903,-1.23849,-0.78661
,,,2022-07-26 14:03:37.411,-1.2887,-0.7364
,,,2022-07-26 14:03:37.904,-1.27197,-0.70293
,,,2022-07-26 14:03:38.404,-1.25523,-0.76987
,,,2022-07-26 14:03:38.902,-1.32218,-0.70293
,,,2022-07-26 14:03:39.402,-1.38912,-0.82008
,,,2022-07-26 14:03:39.903,-1.32218,-0.71967
,,,2022-07-26 14:03:40.404,-1.25523,-0.68619
,,,2022-07-26 14:03:40.904,-1.22176,-0.70293
,,,2022-07-26 14:03:41.405,-1.05439,-0.70293
,,,2022-07-26 14:03:41.903,-1.13808,-0.70293
,,,2022-07-26 14:03:42.404,-1.22176,-0.82008
,,,2022-07-26 14:03:42.904,-1.25523,-0.70293
,,,2022-07-26 14:03:43.404,-1.1046,-0.68619
,,,2022-07-26 14:03:43.906,-1.17155,-0.78661
,,,2022-07-26 14:03:44.402,-1.37238,-0.70293
,,,2022-07-26 14:03:44.903,-1.33891,-0.80335
,,,2022-07-26 14:03:45.403,-1.25523,-0.83682
,,,2022-07-26 14:03:45.903,-1.23849,-0.83682
,,,2022-07-26 14:03:46.404,-1.40586,-0.71967
,,,2022-07-26 14:03:46.903,-1.15481,-0.68619
,,,2022-07-26 14:03:47.403,-1.23849,-0.7364
,,,2022-07-26 14:03:47.904,-1.18828,-0.75314
,,,2022-07-26 14:03:48.404,-1.18828,-0.71967
,,,2022-07-26 14:03:48.908,-1.18828,-0.78661
,,,2022-07-26 14:03:49.404,-1.23849,-0.75314
,,,2022-07-26 14:03:49.904,-1.25523,-0.7364
,,,2022-07-26 14:03:50.402,-1.33891,-0.80335
,,,2022-07-26 14:03:50.906,-1.33891,-0.80335
,,,2022-07-26 14:03:51.407,-1.22176,-0.78661
,,,2022-07-26 14:03:51.903,-1.37238,-0.61925
,,,2022-07-26 14:03:52.403,-1.25523,-0.7364
,,,2022-07-26 14:03:52.903,-1.18828,-0.7364
,,,2022-07-26 14:03:53.403,-1.27197,-0.90377
,,,2022-07-26 14:03:53.904,-1.30544,-0.7364
,,,2022-07-26 14:03:54.402,-1.18828,-0.78661
,,,2022-07-26 14:03:54.902,-1.25523,-0.65272
,,,2022-07-26 14:03:55.403,-1.25523,-0.70293
,,,2022-07-26 14:03:55.904,-1.20502,-0.70293
,,,2022-07-26 14:03:56.403,-1.27197,-0.65272
,,,2022-07-26 14:03:56.903,-1.20502,-0.71967
,,,2022-07-26 14:03:57.403,-1.17155,-0.83682
,,,2022-07-26 14:03:57.904,-1.22176,-0.7364
,,,2022-07-26 14:03:58.404,-1.2887,-0.83682
,,,2022-07-26 14:03:58.904,-1.27197,-0.75314
,,,2022-07-26 14:03:59.403,-1.32218,-0.70293
,,,2022-07-26 14:03:59.902,-1.2887,-0.68619
,,,2022-07-26 14:04:00.402,-1.25523,-0.66946
,,,2022-07-26 14:04:00.902,-1.22176,-0.7364
,,,2022-07-26 14:04:01.403,-1.22176,-0.7364
,,,2022-07-26 14:04:01.903,-1.22176,-0.78661
,,,2022-07-26 14:04:02.403,-1.18828,-0.61925
,,,2022-07-26 14:04:02.904,-1.30544,-0.76987
,,,2022-07-26 14:04:03.403,-1.37238,-0.75314
,,,2022-07-26 14:04:03.904,-1.30544,-0.71967
,,,2022-07-26 14:04:04.404,-1.18828,-0.75314
,,,2022-07-26 14:04:04.902,-1.22176,-0.80335
,,,2022-07-26 14:04:05.403,-1.25523,-0.78661
,,,2022-07-26 14:04:05.905,-1.22176,-0.83682
,,,2022-07-26 14:04:06.406,-1.25523,-0.78661
,,,2022-07-26 14:04:06.906,-1.27197,-0.80335
,,,2022-07-26 14:04:07.402,-1.25523,-0.70293
,,,2022-07-26 14:04:07.902,-1.43933,-0.80335
,,,2022-07-26 14:04:08.403,-1.27197,-0.68619
,,,2022-07-26 14:04:08.904,-1.15481,-0.75314
,,,2022-07-26 14:04:09.404,-1.30544,-0.7364
,,,2022-07-26 14:04:09.903,-1.48954,-0.66946
,,,2022-07-26 14:04:10.404,-1.22176,-0.75314
,,,2022-07-26 14:04:10.903,-1.18828,-0.7364
,,,2022-07-26 14:04:11.403,-1.23849,-0.68619
,,,2022-07-26 14:04:11.904,-1.12134,-0.87029
,,,2022-07-26 14:04:12.403,-1.2887,-0.71967
,,,2022-07-26 14:04:12.903,-1.30544,-0.7364
,,,2022-07-26 14:04:13.404,-1.25523,-0.68619
,,,2022-07-26 14:04:13.904,-1.22176,-0.78661
,,,2022-07-26 14:04:14.404,-1.27197,-0.80335
,,,2022-07-26 14:04:14.906,-1.25523,-0.78661
,,,2022-07-26 14:04:15.407,-1.20502,-0.7364
,,,2022-07-26 14:04:15.904,-1.25523,-0.68619
,,,2022-07-26 14:04:16.404,-1.23849,-0.68619
,,,2022-07-26 14:04:16.903,-1.18828,-0.68619
,,,2022-07-26 14:04:17.403,-1.30544,-0.85356
,,,2022-07-26 14:04:17.902,-1.23849,-0.65272
,,,2022-07-26 14:04:18.402,-1.43933,-0.71967
,,,2022-07-26 14:04:18.902,-1.20502,-0.82008
,,,2022-07-26 14:04:19.402,-1.2887,-0.71967
,,,2022-07-26 14:04:19.902,-1.30544,-0.68619
,,,2022-07-26 14:04:20.402,-1.23849,-0.71967
,,,2022-07-26 14:04:20.903,-1.27197,-0.56904
,,,2022-07-26 14:04:21.405,-1.37238,-0.58577
,,,2022-07-26 14:04:21.905,-1.17155,-0.82008
,,,2022-07-26 14:04:22.407,-1.23849,-0.76987
,,,2022-07-26 14:04:22.903,-1.2887,-0.66946
,,,2022-07-26 14:04:23.403,-1.35565,-0.7364
,,,2022-07-26 14:04:23.903,-1.17155,-0.78661
,,,2022-07-26 14:04:24.402,-1.17155,-0.75314
,,,2022-07-26 14:04:24.903,-1.17155,-0.80335
,,,2022-07-26 14:04:25.404,-1.42259,-0.71967
,,,2022-07-26 14:04:25.903,-1.33891,-0.78661
,,,2022-07-26 14:04:26.403,-1.25523,-0.78661
,,,2022-07-26 14:04:26.903,-1.18828,-0.71967
,,,2022-07-26 14:04:27.403,-1.30544,-0.76987
,,,2022-07-26 14:04:27.903,-1.23849,-0.76987
,,,2022-07-26 14:04:28.404,-1.12134,-0.85356
,,,2022-07-26 14:04:28.904,-1.37238,-0.70293
,,,2022-07-26 14:04:29.404,-1.2887,-0.76987
,,,2022-07-26 14:04:29.904,-1.30544,-0.65272
,,,2022-07-26 14:04:30.403,-1.27197,-0.5523
,,,2022-07-26 14:04:30.903,-1.13808,-0.78661
,,,2022-07-26 14:04:31.404,-1.25523,-0.63598
,,,2022-07-26 14:04:31.903,-1.27197,-0.9205
,,,2022-07-26 14:04:32.403,-1.30544,-0.68619
,,,2022-07-26 14:04:32.903,-1.32218,-0.75314
,,,2022-07-26 14:04:33.403,-1.25523,-0.7364
,,,2022-07-26 14:04:33.903,-1.18828,-0.78661
,,,2022-07-26 14:04:34.403,-1.32218,-0.70293
,,,2022-07-26 14:04:34.903,-1.17155,-0.78661
,,,2022-07-26 14:04:35.403,-1.13808,-0.60251
,,,2022-07-26 14:04:35.902,-1.25523,-0.76987
,,,2022-07-26 14:04:36.404,-1.27197,-0.71967
,,,2022-07-26 14:04:36.905,-1.18828,-0.7364
,,,2022-07-26 14:04:37.405,-1.25523,-0.76987
,,,2022-07-26 14:04:37.905,-1.32218,-0.71967
,,,2022-07-26 14:04:38.404,-1.33891,-0.85356
,,,2022-07-26 14:04:38.902,-1.2887,-0.76987
,,,2022-07-26 14:04:39.403,-1.18828,-0.70293
,,,2022-07-26 14:04:39.903,-1.2887,-0.65272
,,,2022-07-26 14:04:40.403,-1.35565,-0.66946
,,,2022-07-26 14:04:40.903,-1.15481,-0.78661
,,,2022-07-26 14:04:41.403,-1.30544,-0.76987
,,,2022-07-26 14:04:41.903,-1.23849,-0.80335
,,,2022-07-26 14:04:42.402,-1.25523,-0.66946
,,,2022-07-26 14:04:42.903,-1.32218,-0.82008
,,,2022-07-26 14:04:43.404,-1.32218,-0.7364
,,,2022-07-26 14:04:43.903,-1.40586,-0.76987
,,,2022-07-26 14:04:44.402,-1.17155,-0.66946
,,,2022-07-26 14:04:44.903,-1.15481,-0.7364
,,,2022-07-26 14:04:45.405,-1.38912,-0.75314
,,,2022-07-26 14:04:45.903,-1.2887,-0.65272
,,,2022-07-26 14:04:46.402,-1.30544,-0.63598
,,,2022-07-26 14:04:46.902,-1.08787,-0.58577
,,,2022-07-26 14:04:47.402,-1.2887,-0.75314
,,,2022-07-26 14:04:47.903,-1.23849,-0.80335
,,,2022-07-26 14:04:48.403,-1.15481,-0.7364
,,,2022-07-26 14:04:48.903,-1.20502,-0.7364
,,,2022-07-26 14:04:49.403,-1.42259,-0.82008
,,,2022-07-26 14:04:49.904,-1.30544,-0.78661
