Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
,,,2022-07-26 15:07:10.018,-0.97071,-0.83682
,,,2022-07-26 15:07:10.517,-0.88703,-0.75314
,,,2022-07-26 15:07:11.018,-0.87029,-0.75314
,,,2022-07-26 15:07:11.519,-0.85356,-0.71967
,,,2022-07-26 15:07:12.018,-0.97071,-0.70293
,,,2022-07-26 15:07:12.518,-0.90377,-0.90377
,,,2022-07-26 15:07:13.019,-0.76987,-0.7364
,,,2022-07-26 15:07:13.519,-0.98745,-0.83682
,,,2022-07-26 15:07:14.018,-0.97071,-0.71967
,,,2022-07-26 15:07:14.518,-0.83682,-0.80335
,,,2022-07-26 15:07:15.018,-0.88703,-0.75314
,,,2022-07-26 15:07:15.517,-0.78661,-0.78661
,,,2022-07-26 15:07:16.018,-0.82008,-0.76987
,,,2022-07-26 15:07:16.518,-1.07113,-0.68619
,,,2022-07-26 15:07:17.017,-0.83682,-0.71967
,,,2022-07-26 15:07:17.517,-0.9205,-0.7364
,,,2022-07-26 15:07:18.018,-0.78661,-0.76987
,,,2022-07-26 15:07:18.517,-0.87029,-0.76987
,,,2022-07-26 15:07:19.018,-0.83682,-0.85356
,,,2022-07-26 15:07:19.518,-0.90377,-0.71967
,,,2022-07-26 15:07:20.017,-0.98745,-0.97071
,,,2022-07-26 15:07:20.518,-1.08787,-0.83682
,,,2022-07-26 15:07:21.019,-0.76987,-0.82008
,,,2022-07-26 15:07:21.518,-0.82008,-0.9205
,,,2022-07-26 15:07:22.018,-0.88703,-0.78661
,,,2022-07-26 15:07:22.517,-0.88703,-0.78661
,,,2022-07-26 15:07:23.017,-1.02092,-0.65272
,,,2022-07-26 15:07:23.517,-0.87029,-0.68619
,,,2022-07-26 15:07:24.017,-0.75314,-0.83682
,,,2022-07-26 15:07:24.517,-0.80335,-0.68619
,,,2022-07-26 15:07:25.017,-0.66946,-0.75314
,,,2022-07-26 15:07:25.517,-0.80335,-0.82008
,,,2022-07-26 15:07:26.018,-0.82008,-0.7364
,,,2022-07-26 15:07:26.518,-0.85356,-0.71967
,,,2022-07-26 15:07:27.018,-0.85356,-0.87029
,,,2022-07-26 15:07:27.518,-0.90377,-0.78661
,,,2022-07-26 15:07:28.018,-0.98745,-0.70293
,,,2022-07-26 15:07:28.519,-0.95397,-0.70293
,,,2022-07-26 15:07:29.019,-0.98745,-0.76987
,,,2022-07-26 15:07:29.522,-0.78661,-0.76987
,,,2022-07-26 15:07:30.017,-0.78661,-0.7364
,,,2022-07-26 15:07:30.517,-0.87029,-0.7364
,,,2022-07-26 15:07:31.018,-0.76987,-0.78661
,,,2022-07-26 15:07:31.518,-0.85356,-0.80335
,,,2022-07-26 15:07:32.017,-0.82008,-0.78661
,,,2022-07-26 15:07:32.517,-0.80335,-0.75314
,,,2022-07-26 15:07:33.017,-0.95397,-0.87029
,,,2022-07-26 15:07:33.518,-0.90377,-0.88703
,,,2022-07-26 15:07:34.017,-0.87029,-0.71967
,,,2022-07-26 15:07:34.519,-0.85356,-0.70293
,,,2022-07-26 15:07:35.017,-0.93724,-0.76987
,,,2022-07-26 15:07:35.518,-0.88703,-0.66946
,,,2022-07-26 15:07:36.018,-0.95397,-0.71967
,,,2022-07-26 15:07:36.518,-0.87029,-0.71967
,,,2022-07-26 15:07:37.019,-0.80335,-0.68619
,,,2022-07-26 15:07:37.518,-0.82008,-0.76987
,,,2022-07-26 15:07:38.018,-0.85356,-0.80335
,,,2022-07-26 15:07:38.519,-0.88703,-0.87029
,,,2022-07-26 15:07:39.018,-0.9205,-0.82008
,,,2022-07-26 15:07:39.518,-0.9205,-0.83682
,,,2022-07-26 15:07:40.018,-0.85356,-0.70293
,,,2022-07-26 15:07:40.517,-0.85356,-0.87029
,,,2022-07-26 15:07:41.017,-0.78661,-0.7364
,,,2022-07-26 15:07:41.517,-0.80335,-0.70293
,,,2022-07-26 15:07:42.017,-0.85356,-0.80335
,,,2022-07-26 15:07:42.518,-0.9205,-0.76987
,,,2022-07-26 15:07:43.018,-0.80335,-0.82008
,,,2022-07-26 15:07:43.518,-0.95397,-0.75314
,,,2022-07-26 15:07:44.019,-0.93724,-0.83682
,,,2022-07-26 15:07:44.517,-0.85356,-0.83682
,,,2022-07-26 15:07:45.017,-0.95397,-0.7364
,,,2022-07-26 15:07:45.517,-0.82008,-0.78661
,,,2022-07-26 15:07:46.018,-0.88703,-0.71967
,,,2022-07-26 15:07:46.518,-0.98745,-0.87029
,,,2022-07-26 15:07:47.017,-0.88703,-0.78661
,,,2022-07-26 15:07:47.517,-1.03766,-0.83682
,,,2022-07-26 15:07:48.016,-0.88703,-0.83682
,,,2022-07-26 15:07:48.517,-0.95397,-0.83682
,,,2022-07-26 15:07:49.018,-0.82008,-0.75314
,,,2022-07-26 15:07:49.518,-0.90377,-0.60251
,,,2022-07-26 15:07:50.018,-0.7364,-0.68619
,,,2022-07-26 15:07:50.518,-0.83682,-0.7364
,,,2022-07-26 15:07:51.019,-0.82008,-0.80335
,,,2022-07-26 15:07:51.518,-0.88703,-0.76987
,,,2022-07-26 15:07:52.018,-0.90377,-0.75314
,,,2022-07-26 15:07:52.518,-0.87029,-0.70293
,,,2022-07-26 15:07:53.019,-0.80335,-0.65272
,,,2022-07-26 15:07:53.517,-0.90377,-0.88703
,,,2022-07-26 15:07:54.018,-0.85356,-0.80335
,,,2022-07-26 15:07:54.518,-0.83682,-0.7364
,,,2022-07-26 15:07:55.017,-0.78661,-0.70293
,,,2022-07-26 15:07:55.518,-0.82008,-0.66946
,,,2022-07-26 15:07:56.018,-0.83682,-0.78661
,,,2022-07-26 15:07:56.518,-0.85356,-0.80335
,,,2022-07-26 15:07:57.018,-0.80335,-0.71967
,,,2022-07-26 15:07:57.518,-1.02092,-0.82008
,,,2022-07-26 15:07:58.018,-0.93724,-0.76987
,,,2022-07-26 15:07:58.519,-0.85356,-0.78661
,,,2022-07-26 15:07:59.018,-0.88703,-0.7364
,,,2022-07-26 15:07:59.519,-0.75314,-0.66946
,,,2022-07-26 15:08:00.019,-0.85356,-0.65272
,,,2022-07-26 15:08:00.517,-0.87029,-0.70293
,,,2022-07-26 15:08:01.017,-0.88703,-0.95397
,,,2022-07-26 15:08:01.517,-0.93724,-0.71967
,,,2022-07-26 15:08:02.018,-0.87029,-0.78661
,,,2022-07-26 15:08:02.518,-0.82008,-0.75314
,,,2022-07-26 15:08:03.019,-0.9205,-0.70293
,,,2022-07-26 15:08:03.519,-0.87029,-0.80335
,,,2022-07-26 15:08:04.018,-0.83682,-0.76987
,,,2022-07-26 15:08:04.518,-0.78661,-0.78661
,,,2022-07-26 15:08:05.018,-0.88703,-0.68619
,,,2022-07-26 15:08:05.518,-0.83682,-0.63598
,,,2022-07-26 15:08:06.017,-0.82008,-0.76987
,,,2022-07-26 15:08:06.517,-0.9205,-0.88703
,,,2022-07-26 15:08:07.018,-0.93724,-0.68619
,,,2022-07-26 15:08:07.519,-0.78661,-0.75314
,,,2022-07-26 15:08:08.018,-0.78661,-0.76987
,,,2022-07-26 15:08:08.517,-0.88703,-0.85356
,,,2022-07-26 15:08:09.018,-0.80335,-0.76987
,,,2022-07-26 15:08:09.518,-0.83682,-0.65272
,,,2022-07-26 15:08:10.018,-0.9205,-0.76987
,,,2022-07-26 15:08:10.517,-0.85356,-0.78661
,,,2022-07-26 15:08:11.017,-0.87029,-0.65272
,,,2022-07-26 15:08:11.518,-0.88703,-0.76987
,,,2022-07-26 15:08:12.020,-0.90377,-0.75314
,,,2022-07-26 15:08:12.518,-0.90377,-0.75314
,,,2022-07-26 15:08:13.018,-0.83682,-0.78661
,,,2022-07-26 15:08:13.518,-0.9205,-0.7364
,,,2022-07-26 15:08:14.017,-0.98745,-0.83682
,,,2022-07-26 15:08:14.519,-0.83682,-0.71967
,,,2022-07-26 15:08:15.019,-0.85356,-0.80335
,,,2022-07-26 15:08:15.517,-0.87029,-0.78661
,,,2022-07-26 15:08:16.018,-0.83682,-0.82008
,,,2022-07-26 15:08:16.518,-0.88703,-0.71967
,,,2022-07-26 15:08:17.017,-0.87029,-0.80335
,,,2022-07-26 15:08:17.517,-0.68619,-0.76987
,,,2022-07-26 15:08:18.018,-0.88703,-0.80335
,,,2022-07-26 15:08:18.517,-0.90377,-0.76987
,,,2022-07-26 15:08:19.018,-0.90377,-0.80335
,,,2022-07-26 15:08:19.518,-0.90377,-0.80335
,,,2022-07-26 15:08:20.017,-0.88703,-0.76987
,,,2022-07-26 15:08:20.517,-0.9205,-0.70293
,,,2022-07-26 15:08:21.017,-0.75314,-0.76987
,,,2022-07-26 15:08:21.517,-1.02092,-0.78661
,,,2022-07-26 15:08:22.019,-0.83682,-0.80335
,,,2022-07-26 15:08:22.518,-0.90377,-0.76987
,,,2022-07-26 15:08:23.018,-0.75314,-0.78661
,,,2022-07-26 15:08:23.517,-0.98745,-0.75314
,,,2022-07-26 15:08:24.018,-0.80335,-0.78661
,,,2022-07-26 15:08:24.519,-0.93724,-0.78661
,,,2022-07-26 15:08:25.018,-0.88703,-0.61925
,,,2022-07-26 15:08:25.518,-0.78661,-0.76987
,,,2022-07-26 15:08:26.019,-0.95397,-0.70293
,,,2022-07-26 15:08:26.517,-0.83682,-0.71967
,,,2022-07-26 15:08:27.018,-0.85356,-0.71967
,,,2022-07-26 15:08:27.518,-0.88703,-0.78661
,,,2022-07-26 15:08:28.019,-0.88703,-0.76987
,,,2022-07-26 15:08:28.518,-0.93724,-0.83682
,,,2022-07-26 15:08:29.019,-0.83682,-0.7364
,,,2022-07-26 15:08:29.518,-0.88703,-0.7364
,,,2022-07-26 15:08:30.019,-0.9205,-0.80335
,,,2022-07-26 15:08:30.519,-0.88703,-0.71967
,,,2022-07-26 15:08:31.018,-0.83682,-0.66946
,,,2022-07-26 15:08:31.517,-0.83682,-0.85356
,,,2022-07-26 15:08:32.017,-0.87029,-0.78661
,,,2022-07-26 15:08:32.519,-0.83682,-0.78661
,,,2022-07-26 15:08:33.018,-0.88703,-0.87029
,,,2022-07-26 15:08:33.517,-0.98745,-0.7364
,,,2022-07-26 15:08:34.017,-0.85356,-0.82008
,,,2022-07-26 15:08:34.516,-0.83682,-0.76987
,,,2022-07-26 15:08:35.016,-0.83682,-0.71967
,,,2022-07-26 15:08:35.516,-0.87029,-0.9205
,,,2022-07-26 15:08:36.017,-0.95397,-0.70293
,,,2022-07-26 15:08:36.516,-0.87029,-0.88703
,,,2022-07-26 15:08:37.016,-0.95397,-0.78661
,,,2022-07-26 15:08:37.517,-0.82008,-0.75314
,,,2022-07-26 15:08:38.019,-0.87029,-0.7364
,,,2022-07-26 15:08:38.519,-0.83682,-0.85356
,,,2022-07-26 15:08:39.018,-0.87029,-0.80335
,,,2022-07-26 15:08:39.518,-0.87029,-0.80335
,,,2022-07-26 15:08:40.018,-0.85356,-0.63598
,,,2022-07-26 15:08:40.518,-0.93724,-0.7364
,,,2022-07-26 15:08:41.018,-0.88703,-0.78661
,,,2022-07-26 15:08:41.519,-0.82008,-0.76987
,,,2022-07-26 15:08:42.017,-0.95397,-0.66946
,,,2022-07-26 15:08:42.518,-0.83682,-0.87029
,,,2022-07-26 15:08:43.018,-0.78661,-0.76987
,,,2022-07-26 15:08:43.517,-0.83682,-0.7364
,,,2022-07-26 15:08:44.017,-0.82008,-0.71967
,,,2022-07-26 15:08:44.518,-0.87029,-0.80335
,,,2022-07-26 15:08:45.018,-0.78661,-0.76987
,,,2022-07-26 15:08:45.518,-0.83682,-0.7364
,,,2022-07-26 15:08:46.018,-0.83682,-0.78661
,,,2022-07-26 15:08:46.520,-0.93724,-0.80335
,,,2022-07-26 15:08:47.019,-0.88703,-0.75314
,,,2022-07-26 15:08:47.517,-0.80335,-0.68619
,,,2022-07-26 15:08:48.017,-0.85356,-0.7364
,,,2022-07-26 15:08:48.518,-0.80335,-0.78661
,,,2022-07-26 15:08:49.019,-0.88703,-0.80335
,,,2022-07-26 15:08:49.518,-0.9205,-0.75314
,,,2022-07-26 15:08:50.018,-0.82008,-0.76987
,,,2022-07-26 15:08:50.517,-0.87029,-0.78661
,,,2022-07-26 15:08:51.017,-0.88703,-0.76987
,,,2022-07-26 15:08:51.517,-0.76987,-0.70293
,,,2022-07-26 15:08:52.018,-0.88703,-0.70293
,,,2022-07-26 15:08:52.518,-0.83682,-0.85356
,,,2022-07-26 15:08:53.018,-0.98745,-0.80335
,,,2022-07-26 15:08:53.519,-0.98745,-0.80335
,,,2022-07-26 15:08:54.019,-0.87029,-0.66946
,,,2022-07-26 15:08:54.519,-0.9205,-0.75314
,,,2022-07-26 15:08:55.018,-0.85356,-0.70293
,,,2022-07-26 15:08:55.518,-0.85356,-0.71967
,,,2022-07-26 15:08:56.018,-0.83682,-0.7364
,,,2022-07-26 15:08:56.517,-0.85356,-0.7364
,,,2022-07-26 15:08:57.017,-0.90377,-0.75314
,,,2022-07-26 15:08:57.518,-0.7364,-0.70293
,,,2022-07-26 15:08:58.018,-0.97071,-0.76987
,,,2022-07-26 15:08:58.519,-0.95397,-0.88703
,,,2022-07-26 15:08:59.018,-0.70293,-0.82008
,,,2022-07-26 15:08:59.518,-0.95397,-0.80335
,,,2022-07-26 15:09:00.019,-0.82008,-0.88703
,,,2022-07-26 15:09:00.518,-0.9205,-0.68619
,,,2022-07-26 15:09:01.019,-0.9205,-0.71967
,,,2022-07-26 15:09:01.517,-0.83682,-0.85356
,,,2022-07-26 15:09:02.017,-0.87029,-0.70293
,,,2022-07-26 15:09:02.517,-0.95397,-0.7364
,,,2022-07-26 15:09:03.018,-0.76987,-0.87029
,,,2022-07-26 15:09:03.519,-0.88703,-0.80335
,,,2022-07-26 15:09:04.018,-0.7364,-0.68619
,,,2022-07-26 15:09:04.517,-0.97071,-0.78661
,,,2022-07-26 15:09:05.017,-0.80335,-0.78661
,,,2022-07-26 15:09:05.517,-0.88703,-0.87029
,,,2022-07-26 15:09:06.017,-0.88703,-0.80335
,,,2022-07-26 15:09:06.516,-0.82008,-0.66946
,,,2022-07-26 15:09:07.017,-0.87029,-0.76987
,,,2022-07-26 15:09:07.518,-0.76987,-0.85356
,,,2022-07-26 15:09:08.018,-0.87029,-0.87029
,,,2022-07-26 15:09:08.517,-0.87029,-0.71967
,,,2022-07-26 15:09:09.018,-0.90377,-0.78661
,,,2022-07-26 15:09:09.519,-0.90377,-0.82008
,,,2022-07-26 15:09:10.018,-0.97071,-0.80335
,,,2022-07-26 15:09:10.518,-0.97071,-0.90377
,,,2022-07-26 15:09:11.019,-0.90377,-0.68619
,,,2022-07-26 15:09:11.518,-0.95397,-0.70293
,,,2022-07-26 15:09:12.018,-0.83682,-0.7364
,,,2022-07-26 15:09:12.518,-0.85356,-0.76987
,,,2022-07-26 15:09:13.019,-0.90377,-0.78661
,,,2022-07-26 15:09:13.518,-0.90377,-0.71967
,,,2022-07-26 15:09:14.018,-0.88703,-0.83682
,,,2022-07-26 15:09:14.518,-0.78661,-0.82008
,,,2022-07-26 15:09:15.018,-0.87029,-0.70293
,,,2022-07-26 15:09:15.518,-0.75314,-0.85356
,,,2022-07-26 15:09:16.017,-0.85356,-0.80335
,,,2022-07-26 15:09:16.518,-0.93724,-0.66946
,,,2022-07-26 15:09:17.018,-0.80335,-0.83682
,,,2022-07-26 15:09:17.518,-0.82008,-0.60251
,,,2022-07-26 15:09:18.017,-0.85356,-0.83682
,,,2022-07-26 15:09:18.517,-0.78661,-0.70293
,,,2022-07-26 15:09:19.018,-0.87029,-0.78661
,,,2022-07-26 15:09:19.518,-0.76987,-0.70293
,,,2022-07-26 15:09:20.018,-0.95397,-0.76987
,,,2022-07-26 15:09:20.519,-0.88703,-0.76987
,,,2022-07-26 15:09:21.017,-0.75314,-0.76987
,,,2022-07-26 15:09:21.517,-0.90377,-0.68619
,,,2022-07-26 15:09:22.017,-0.85356,-0.80335
,,,2022-07-26 15:09:22.518,-0.88703,-0.7364
,,,2022-07-26 15:09:23.017,-0.82008,-0.71967
,,,2022-07-26 15:09:23.518,-0.80335,-0.71967
,,,2022-07-26 15:09:24.019,-0.90377,-0.7364
,,,2022-07-26 15:09:24.519,-0.80335,-0.75314
,,,2022-07-26 15:09:25.017,-0.82008,-0.61925
,,,2022-07-26 15:09:25.517,-0.9205,-0.65272
,,,2022-07-26 15:09:26.017,-0.93724,-0.88703
,,,2022-07-26 15:09:26.517,-0.75314,-0.78661
,,,2022-07-26 15:09:27.017,-0.97071,-0.87029
,,,2022-07-26 15:09:27.518,-0.80335,-0.9205
,,,2022-07-26 15:09:28.018,-0.9205,-0.80335
,,,2022-07-26 15:09:28.517,-0.82008,-0.78661
,,,2022-07-26 15:09:29.018,-0.76987,-0.75314
,,,2022-07-26 15:09:29.518,-0.87029,-0.60251
,,,2022-07-26 15:09:30.018,-0.88703,-0.83682
,,,2022-07-26 15:09:30.518,-0.97071,-0.87029
,,,2022-07-26 15:09:31.018,-0.87029,-0.82008
,,,2022-07-26 15:09:31.517,-0.97071,-0.78661
,,,2022-07-26 15:09:32.017,-0.70293,-0.7364
,,,2022-07-26 15:09:32.517,-1.05439,-0.68619
,,,2022-07-26 15:09:33.017,-0.90377,-0.83682
,,,2022-07-26 15:09:33.517,-0.83682,-0.71967
,,,2022-07-26 15:09:34.018,-0.93724,-0.83682
,,,2022-07-26 15:09:34.519,-0.83682,-0.7364
,,,2022-07-26 15:09:35.018,-1.00418,-0.78661
,,,2022-07-26 15:09:35.518,-0.9205,-0.7364
,,,2022-07-26 15:09:36.017,-0.93724,-0.71967
,,,2022-07-26 15:09:36.517,-0.85356,-0.71967
,,,2022-07-26 15:09:37.017,-0.80335,-0.87029
,,,2022-07-26 15:09:37.517,-1.05439,-0.66946
,,,2022-07-26 15:09:38.017,-0.87029,-0.71967
,,,2022-07-26 15:09:38.517,-0.80335,-0.83682
,,,2022-07-26 15:09:39.016,-0.90377,-0.70293
,,,2022-07-26 15:09:39.517,-0.97071,-0.87029
,,,2022-07-26 15:09:40.019,-0.87029,-0.83682
,,,2022-07-26 15:09:40.517,-0.82008,-0.76987
,,,2022-07-26 15:09:41.018,-0.97071,-0.76987
,,,2022-07-26 15:09:41.518,-0.9205,-0.76987
,,,2022-07-26 15:09:42.018,-0.80335,-0.63598
,,,2022-07-26 15:09:42.517,-0.85356,-0.71967
,,,2022-07-26 15:09:43.017,-0.82008,-0.78661
,,,2022-07-26 15:09:43.516,-0.93724,-0.82008
,,,2022-07-26 15:09:44.017,-0.87029,-0.88703
,,,2022-07-26 15:09:44.518,-0.88703,-0.80335
,,,2022-07-26 15:09:45.018,-0.85356,-0.82008
,,,2022-07-26 15:09:45.518,-0.76987,-0.70293
,,,2022-07-26 15:09:46.018,-0.76987,-0.7364
,,,2022-07-26 15:09:46.518,-1.02092,-0.76987
,,,2022-07-26 15:09:47.018,-0.95397,-0.85356
,,,2022-07-26 15:09:47.517,-0.80335,-0.83682
,,,2022-07-26 15:09:48.017,-0.9205,-0.75314
,,,2022-07-26 15:09:48.518,-0.87029,-0.88703
,,,2022-07-26 15:09:49.018,-1.00418,-0.71967
,,,2022-07-26 15:09:49.518,-0.80335,-0.7364
,,,2022-07-26 15:09:50.017,-0.76987,-0.76987
,,,2022-07-26 15:09:50.518,-0.82008,-0.85356
,,,2022-07-26 15:09:51.019,-0.80335,-0.71967
,,,2022-07-26 15:09:51.518,-0.75314,-0.76987
,,,2022-07-26 15:09:52.018,-0.97071,-0.93724
,,,2022-07-26 15:09:52.519,-0.9205,-0.7364
,,,2022-07-26 15:09:53.019,-0.85356,-0.76987
,,,2022-07-26 15:09:53.518,-0.71967,-0.65272
,,,2022-07-26 15:09:54.017,-0.87029,-0.82008
,,,2022-07-26 15:09:54.518,-0.75314,-0.7364
,,,2022-07-26 15:09:55.018,-0.80335,-0.87029
,,,2022-07-26 15:09:55.519,-0.82008,-0.70293
,,,2022-07-26 15:09:56.017,-0.71967,-0.75314
,,,2022-07-26 15:09:56.517,-0.90377,-0.80335
,,,2022-07-26 15:09:57.017,-0.88703,-0.75314
,,,2022-07-26 15:09:57.518,-0.9205,-0.7364
,,,2022-07-26 15:09:58.017,-0.9205,-0.85356
,,,2022-07-26 15:09:58.518,-0.87029,-0.71967
,,,2022-07-26 15:09:59.017,-0.85356,-0.83682
,,,2022-07-26 15:09:59.517,-0.75314,-0.82008
,,,2022-07-26 15:10:00.017,-0.82008,-0.68619
,,,2022-07-26 15:10:00.517,-0.93724,-0.76987
,,,2022-07-26 15:10:01.018,-0.82008,-0.76987
,,,2022-07-26 15:10:01.519,-0.97071,-0.71967
,,,2022-07-26 15:10:02.018,-0.87029,-0.83682
,,,2022-07-26 15:10:02.518,-0.83682,-0.75314
,,,2022-07-26 15:10:03.019,-0.88703,-0.75314
,,,2022-07-26 15:10:03.518,-0.88703,-0.80335
,,,2022-07-26 15:10:04.017,-0.76987,-0.80335
,,,2022-07-26 15:10:04.518,-0.78661,-0.70293
,,,2022-07-26 15:10:05.017,-0.82008,-0.78661
,,,2022-07-26 15:10:05.518,-0.85356,-0.83682
,,,2022-07-26 15:10:06.018,-0.9205,-0.87029
,,,2022-07-26 15:10:06.518,-0.9205,-0.71967
,,,2022-07-26 15:10:07.017,-0.83682,-0.90377
,,,2022-07-26 15:10:07.517,-0.85356,-0.66946
,,,2022-07-26 15:10:08.017,-0.98745,-0.82008
,,,2022-07-26 15:10:08.518,-0.80335,-0.71967
,,,2022-07-26 15:10:09.018,-0.85356,-0.80335
,,,2022-07-26 15:10:09.518,-0.85356,-0.66946
,,,2022-07-26 15:10:10.019,-0.87029,-0.78661
,,,2022-07-26 15:10:10.518,-0.80335,-0.80335
,,,2022-07-26 15:10:11.019,-0.87029,-0.71967
,,,2022-07-26 15:10:11.518,-0.90377,-0.87029
,,,2022-07-26 15:10:12.019,-0.82008,-0.75314
,,,2022-07-26 15:10:12.518,-0.75314,-0.70293
,,,2022-07-26 15:10:13.018,-0.98745,-0.85356
,,,2022-07-26 15:10:13.518,-0.97071,-0.80335
,,,2022-07-26 15:10:14.018,-0.88703,-0.65272
,,,2022-07-26 15:10:14.519,-0.80335,-0.80335
,,,2022-07-26 15:10:15.018,-0.80335,-0.85356
,,,2022-07-26 15:10:15.518,-0.88703,-0.85356
,,,2022-07-26 15:10:16.018,-0.97071,-0.76987
,,,2022-07-26 15:10:16.517,-0.90377,-0.87029
,,,2022-07-26 15:10:17.018,-0.85356,-0.82008
,,,2022-07-26 15:10:17.519,-0.85356,-0.82008
,,,2022-07-26 15:10:18.018,-0.95397,-0.68619
,,,2022-07-26 15:10:18.518,-0.87029,-0.71967
,,,2022-07-26 15:10:19.018,-0.82008,-0.7364
,,,2022-07-26 15:10:19.518,-0.80335,-0.83682
,,,2022-07-26 15:10:20.019,-0.80335,-0.71967
,,,2022-07-26 15:10:20.518,-0.9205,-0.66946
,,,2022-07-26 15:10:21.018,-0.87029,-0.66946
,,,2022-07-26 15:10:21.519,-0.78661,-0.78661
,,,2022-07-26 15:10:22.018,-0.82008,-0.80335
,,,2022-07-26 15:10:22.517,-0.87029,-0.76987
,,,2022-07-26 15:10:23.017,-0.97071,-0.75314
,,,2022-07-26 15:10:23.518,-0.85356,-0.75314
,,,2022-07-26 15:10:24.018,-1.00418,-0.76987
,,,2022-07-26 15:10:24.517,-0.78661,-0.70293
,,,2022-07-26 15:10:25.018,-1.02092,-0.82008
,,,2022-07-26 15:10:25.517,-0.80335,-0.70293
,,,2022-07-26 15:10:26.019,-0.87029,-0.70293
,,,2022-07-26 15:10:26.519,-0.80335,-0.76987
,,,2022-07-26 15:10:27.017,-0.7364,-0.75314
,,,2022-07-26 15:10:27.518,-0.82008,-0.82008
,,,2022-07-26 15:10:28.018,-0.87029,-0.65272
,,,2022-07-26 15:10:28.518,-0.93724,-0.83682
,,,2022-07-26 15:10:29.018,-0.95397,-0.90377
,,,2022-07-26 15:10:29.519,-0.80335,-0.76987
,,,2022-07-26 15:10:30.018,-0.90377,-0.85356
,,,2022-07-26 15:10:30.518,-0.85356,-0.76987
,,,2022-07-26 15:10:31.018,-0.83682,-0.75314
,,,2022-07-26 15:10:31.518,-0.93724,-0.83682
,,,2022-07-26 15:10:32.018,-0.78661,-0.78661
,,,2022-07-26 15:10:32.517,-0.87029,-0.66946
,,,2022-07-26 15:10:33.025,-1.00418,-0.78661
